Node: 7,  Depth: 19,  Max-depth: 35,  Fringe-size: 506
Node: 14,  Depth: 9,  Max-depth: 23,  Fringe-size: 603
Node: 3,  Depth: 10,  Max-depth: 23,  Fringe-size: 575
Node: 22,  Depth: 8,  Max-depth: 23,  Fringe-size: 575
Node: 3,  Depth: 9,  Max-depth: 23,  Fringe-size: 594
Node: 46,  Depth: 10,  Max-depth: 23,  Fringe-size: 594
Node: 41,  Depth: 6,  Max-depth: 23,  Fringe-size: 605
Node: 16,  Depth: 7,  Max-depth: 23,  Fringe-size: 622
Node: 22,  Depth: 8,  Max-depth: 23,  Fringe-size: 640
Node: 8,  Depth: 19,  Max-depth: 23,  Fringe-size: 642
Node: 1,  Depth: 20,  Max-depth: 23,  Fringe-size: 649
Node: 41,  Depth: 9,  Max-depth: 23,  Fringe-size: 573
Node: 16,  Depth: 10,  Max-depth: 23,  Fringe-size: 564
Node: 23,  Depth: 8,  Max-depth: 23,  Fringe-size: 580
Node: 23,  Depth: 9,  Max-depth: 23,  Fringe-size: 603
Node: 17,  Depth: 10,  Max-depth: 23,  Fringe-size: 619
Node: 19,  Depth: 11,  Max-depth: 23,  Fringe-size: 642
Node: 21,  Depth: 8,  Max-depth: 23,  Fringe-size: 662
Node: 8,  Depth: 9,  Max-depth: 23,  Fringe-size: 684
Node: 48,  Depth: 7,  Max-depth: 23,  Fringe-size: 698
Node: 24,  Depth: 3,  Max-depth: 23,  Fringe-size: 695
Node: 14,  Depth: 6,  Max-depth: 23,  Fringe-size: 711
Node: 23,  Depth: 7,  Max-depth: 23,  Fringe-size: 731
Node: 36,  Depth: 10,  Max-depth: 23,  Fringe-size: 744
Node: 20,  Depth: 7,  Max-depth: 23,  Fringe-size: 745
Node: 23,  Depth: 23,  Max-depth: 23,  Fringe-size: 773
Node: 9,  Depth: 9,  Max-depth: 24,  Fringe-size: 509
Node: 32,  Depth: 8,  Max-depth: 24,  Fringe-size: 535
Node: 22,  Depth: 10,  Max-depth: 24,  Fringe-size: 545
Node: 3,  Depth: 9,  Max-depth: 24,  Fringe-size: 541
Node: 21,  Depth: 9,  Max-depth: 24,  Fringe-size: 564
Node: 34,  Depth: 9,  Max-depth: 24,  Fringe-size: 569
Node: 34,  Depth: 9,  Max-depth: 24,  Fringe-size: 579
Node: 25,  Depth: 10,  Max-depth: 24,  Fringe-size: 607
Node: 40,  Depth: 21,  Max-depth: 24,  Fringe-size: 547
Node: 15,  Depth: 22,  Max-depth: 24,  Fringe-size: 544
Node: 12,  Depth: 23,  Max-depth: 24,  Fringe-size: 566
Node: 11,  Depth: 24,  Max-depth: 24,  Fringe-size: 548
Node: 25,  Depth: 7,  Max-depth: 25,  Fringe-size: 537
Node: 14,  Depth: 8,  Max-depth: 25,  Fringe-size: 558
Node: 9,  Depth: 10,  Max-depth: 25,  Fringe-size: 557
Node: 16,  Depth: 10,  Max-depth: 25,  Fringe-size: 554
Node: 21,  Depth: 9,  Max-depth: 25,  Fringe-size: 553
Node: 24,  Depth: 4,  Max-depth: 25,  Fringe-size: 578
Node: 13,  Depth: 11,  Max-depth: 25,  Fringe-size: 585
Node: 36,  Depth: 10,  Max-depth: 25,  Fringe-size: 531
Node: 22,  Depth: 10,  Max-depth: 25,  Fringe-size: 542
Node: 33,  Depth: 10,  Max-depth: 25,  Fringe-size: 567
Node: 33,  Depth: 8,  Max-depth: 25,  Fringe-size: 589
Node: 46,  Depth: 9,  Max-depth: 25,  Fringe-size: 615
Node: 16,  Depth: 10,  Max-depth: 25,  Fringe-size: 628
Node: 24,  Depth: 6,  Max-depth: 25,  Fringe-size: 627
Node: 14,  Depth: 10,  Max-depth: 25,  Fringe-size: 630
Node: 23,  Depth: 10,  Max-depth: 25,  Fringe-size: 644
Node: 22,  Depth: 10,  Max-depth: 25,  Fringe-size: 666
Node: 25,  Depth: 10,  Max-depth: 25,  Fringe-size: 691
Node: 9,  Depth: 10,  Max-depth: 25,  Fringe-size: 714
Node: 5,  Depth: 7,  Max-depth: 25,  Fringe-size: 741
Node: 34,  Depth: 9,  Max-depth: 25,  Fringe-size: 737
Node: 25,  Depth: 10,  Max-depth: 25,  Fringe-size: 750
Node: 25,  Depth: 10,  Max-depth: 25,  Fringe-size: 760
Node: 21,  Depth: 6,  Max-depth: 25,  Fringe-size: 730
Node: 24,  Depth: 7,  Max-depth: 25,  Fringe-size: 758
Node: 21,  Depth: 9,  Max-depth: 25,  Fringe-size: 769
Node: 13,  Depth: 11,  Max-depth: 25,  Fringe-size: 784
Node: 46,  Depth: 10,  Max-depth: 25,  Fringe-size: 605
Node: 21,  Depth: 9,  Max-depth: 25,  Fringe-size: 613
Node: 5,  Depth: 8,  Max-depth: 25,  Fringe-size: 639
Node: 46,  Depth: 10,  Max-depth: 25,  Fringe-size: 640
Node: 23,  Depth: 25,  Max-depth: 25,  Fringe-size: 649
Node: 20,  Depth: 9,  Max-depth: 26,  Fringe-size: 559
Node: 32,  Depth: 9,  Max-depth: 26,  Fringe-size: 584
Node: 34,  Depth: 9,  Max-depth: 26,  Fringe-size: 598
Node: 14,  Depth: 10,  Max-depth: 26,  Fringe-size: 622
Node: 3,  Depth: 9,  Max-depth: 26,  Fringe-size: 601
Node: 46,  Depth: 10,  Max-depth: 26,  Fringe-size: 627
Node: 34,  Depth: 8,  Max-depth: 26,  Fringe-size: 629
Node: 46,  Depth: 10,  Max-depth: 26,  Fringe-size: 654
Node: 3,  Depth: 10,  Max-depth: 26,  Fringe-size: 673
Node: 36,  Depth: 11,  Max-depth: 26,  Fringe-size: 687
Node: 34,  Depth: 6,  Max-depth: 26,  Fringe-size: 641
Node: 3,  Depth: 7,  Max-depth: 26,  Fringe-size: 664
Node: 22,  Depth: 11,  Max-depth: 26,  Fringe-size: 682
Node: 21,  Depth: 9,  Max-depth: 26,  Fringe-size: 635
Node: 9,  Depth: 19,  Max-depth: 26,  Fringe-size: 637
Node: 1,  Depth: 11,  Max-depth: 26,  Fringe-size: 623
Node: 41,  Depth: 10,  Max-depth: 26,  Fringe-size: 630
Node: 16,  Depth: 11,  Max-depth: 26,  Fringe-size: 624
Node: 1,  Depth: 20,  Max-depth: 26,  Fringe-size: 638
Node: 32,  Depth: 10,  Max-depth: 26,  Fringe-size: 609
Node: 32,  Depth: 7,  Max-depth: 26,  Fringe-size: 593
Node: 39,  Depth: 8,  Max-depth: 26,  Fringe-size: 613
Node: 48,  Depth: 9,  Max-depth: 26,  Fringe-size: 609
Node: 16,  Depth: 21,  Max-depth: 26,  Fringe-size: 607
Node: 22,  Depth: 22,  Max-depth: 26,  Fringe-size: 588
Node: 3,  Depth: 23,  Max-depth: 26,  Fringe-size: 556
Node: 33,  Depth: 10,  Max-depth: 26,  Fringe-size: 517
Node: 46,  Depth: 11,  Max-depth: 26,  Fringe-size: 513
Node: 33,  Depth: 11,  Max-depth: 26,  Fringe-size: 501
Node: 36,  Depth: 11,  Max-depth: 26,  Fringe-size: 512
Node: 14,  Depth: 11,  Max-depth: 26,  Fringe-size: 534
Node: 14,  Depth: 9,  Max-depth: 26,  Fringe-size: 508
Node: 21,  Depth: 6,  Max-depth: 26,  Fringe-size: 530
Node: 20,  Depth: 9,  Max-depth: 26,  Fringe-size: 556
Node: 20,  Depth: 7,  Max-depth: 26,  Fringe-size: 567
Node: 41,  Depth: 11,  Max-depth: 26,  Fringe-size: 592
Node: 34,  Depth: 12,  Max-depth: 26,  Fringe-size: 564
Node: 14,  Depth: 13,  Max-depth: 26,  Fringe-size: 494
Node: 20,  Depth: 9,  Max-depth: 26,  Fringe-size: 505
Node: 8,  Depth: 9,  Max-depth: 26,  Fringe-size: 526
Node: 33,  Depth: 10,  Max-depth: 26,  Fringe-size: 554
Node: 8,  Depth: 12,  Max-depth: 26,  Fringe-size: 559
Node: 20,  Depth: 9,  Max-depth: 26,  Fringe-size: 547
Node: 29,  Depth: 5,  Max-depth: 26,  Fringe-size: 576
Node: 5,  Depth: 6,  Max-depth: 26,  Fringe-size: 591
Node: 42,  Depth: 6,  Max-depth: 26,  Fringe-size: 602
Node: 21,  Depth: 10,  Max-depth: 26,  Fringe-size: 606
Node: 25,  Depth: 10,  Max-depth: 26,  Fringe-size: 593
Node: 14,  Depth: 24,  Max-depth: 26,  Fringe-size: 615
Node: 13,  Depth: 11,  Max-depth: 26,  Fringe-size: 557
Node: 33,  Depth: 10,  Max-depth: 26,  Fringe-size: 572
Node: 46,  Depth: 11,  Max-depth: 26,  Fringe-size: 593
Node: 20,  Depth: 9,  Max-depth: 26,  Fringe-size: 576
Node: 25,  Depth: 11,  Max-depth: 26,  Fringe-size: 604
Node: 39,  Depth: 9,  Max-depth: 26,  Fringe-size: 606
Node: 46,  Depth: 11,  Max-depth: 26,  Fringe-size: 621
Node: 33,  Depth: 10,  Max-depth: 26,  Fringe-size: 614
Node: 46,  Depth: 11,  Max-depth: 26,  Fringe-size: 642
Node: 36,  Depth: 11,  Max-depth: 26,  Fringe-size: 654
Node: 41,  Depth: 7,  Max-depth: 26,  Fringe-size: 674
Node: 16,  Depth: 8,  Max-depth: 26,  Fringe-size: 697
Node: 23,  Depth: 24,  Max-depth: 26,  Fringe-size: 713
Node: 32,  Depth: 7,  Max-depth: 26,  Fringe-size: 644
Node: 39,  Depth: 8,  Max-depth: 26,  Fringe-size: 661
Node: 48,  Depth: 9,  Max-depth: 26,  Fringe-size: 656
Node: 41,  Depth: 10,  Max-depth: 26,  Fringe-size: 676
Node: 16,  Depth: 11,  Max-depth: 26,  Fringe-size: 680
Node: 33,  Depth: 10,  Max-depth: 26,  Fringe-size: 698
Node: 46,  Depth: 11,  Max-depth: 26,  Fringe-size: 720
Node: 5,  Depth: 8,  Max-depth: 26,  Fringe-size: 732
Node: 21,  Depth: 10,  Max-depth: 26,  Fringe-size: 747
Node: 40,  Depth: 24,  Max-depth: 26,  Fringe-size: 764
Node: 15,  Depth: 25,  Max-depth: 26,  Fringe-size: 737
Node: 12,  Depth: 26,  Max-depth: 26,  Fringe-size: 749
Node: 11,  Depth: 27,  Max-depth: 27,  Fringe-size: 729
Node: 23,  Depth: 28,  Max-depth: 28,  Fringe-size: 716
Node: 36,  Depth: 10,  Max-depth: 29,  Fringe-size: 692
Node: 20,  Depth: 8,  Max-depth: 29,  Fringe-size: 721
Node: 36,  Depth: 11,  Max-depth: 29,  Fringe-size: 751
Node: 13,  Depth: 24,  Max-depth: 29,  Fringe-size: 751
Node: 25,  Depth: 10,  Max-depth: 29,  Fringe-size: 701
Node: 36,  Depth: 11,  Max-depth: 29,  Fringe-size: 729
Node: 48,  Depth: 10,  Max-depth: 29,  Fringe-size: 747
Node: 39,  Depth: 9,  Max-depth: 29,  Fringe-size: 762
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 792
Node: 25,  Depth: 14,  Max-depth: 29,  Fringe-size: 802
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 746
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 767
Node: 41,  Depth: 10,  Max-depth: 29,  Fringe-size: 797
Node: 16,  Depth: 11,  Max-depth: 29,  Fringe-size: 826
Node: 22,  Depth: 12,  Max-depth: 29,  Fringe-size: 829
Node: 41,  Depth: 9,  Max-depth: 29,  Fringe-size: 767
Node: 16,  Depth: 10,  Max-depth: 29,  Fringe-size: 791
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 813
Node: 10,  Depth: 4,  Max-depth: 29,  Fringe-size: 821
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 832
Node: 14,  Depth: 26,  Max-depth: 29,  Fringe-size: 862
Node: 21,  Depth: 9,  Max-depth: 29,  Fringe-size: 742
Node: 16,  Depth: 21,  Max-depth: 29,  Fringe-size: 770
Node: 22,  Depth: 22,  Max-depth: 29,  Fringe-size: 782
Node: 3,  Depth: 23,  Max-depth: 29,  Fringe-size: 780
Node: 33,  Depth: 10,  Max-depth: 29,  Fringe-size: 776
Node: 46,  Depth: 11,  Max-depth: 29,  Fringe-size: 792
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 774
Node: 21,  Depth: 10,  Max-depth: 29,  Fringe-size: 793
Node: 39,  Depth: 10,  Max-depth: 29,  Fringe-size: 820
Node: 46,  Depth: 11,  Max-depth: 29,  Fringe-size: 817
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 818
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 847
Node: 20,  Depth: 7,  Max-depth: 29,  Fringe-size: 863
Node: 21,  Depth: 11,  Max-depth: 29,  Fringe-size: 893
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 853
Node: 3,  Depth: 24,  Max-depth: 29,  Fringe-size: 881
Node: 32,  Depth: 11,  Max-depth: 29,  Fringe-size: 801
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 792
Node: 29,  Depth: 5,  Max-depth: 29,  Fringe-size: 821
Node: 7,  Depth: 12,  Max-depth: 29,  Fringe-size: 833
Node: 39,  Depth: 11,  Max-depth: 29,  Fringe-size: 695
Node: 5,  Depth: 10,  Max-depth: 29,  Fringe-size: 666
Node: 10,  Depth: 5,  Max-depth: 29,  Fringe-size: 671
Node: 32,  Depth: 10,  Max-depth: 29,  Fringe-size: 681
Node: 32,  Depth: 10,  Max-depth: 29,  Fringe-size: 707
Node: 36,  Depth: 12,  Max-depth: 29,  Fringe-size: 718
Node: 46,  Depth: 11,  Max-depth: 29,  Fringe-size: 666
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 681
Node: 46,  Depth: 12,  Max-depth: 29,  Fringe-size: 697
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 666
Node: 29,  Depth: 6,  Max-depth: 29,  Fringe-size: 696
Node: 5,  Depth: 7,  Max-depth: 29,  Fringe-size: 708
Node: 33,  Depth: 8,  Max-depth: 29,  Fringe-size: 720
Node: 46,  Depth: 9,  Max-depth: 29,  Fringe-size: 748
Node: 10,  Depth: 7,  Max-depth: 29,  Fringe-size: 762
Node: 13,  Depth: 26,  Max-depth: 29,  Fringe-size: 765
Node: 21,  Depth: 10,  Max-depth: 29,  Fringe-size: 638
Node: 32,  Depth: 11,  Max-depth: 29,  Fringe-size: 664
Node: 25,  Depth: 24,  Max-depth: 29,  Fringe-size: 679
Node: 39,  Depth: 11,  Max-depth: 29,  Fringe-size: 673
Node: 32,  Depth: 11,  Max-depth: 29,  Fringe-size: 697
Node: 7,  Depth: 11,  Max-depth: 29,  Fringe-size: 725
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 726
Node: 46,  Depth: 12,  Max-depth: 29,  Fringe-size: 751
Node: 13,  Depth: 12,  Max-depth: 29,  Fringe-size: 699
Node: 29,  Depth: 6,  Max-depth: 29,  Fringe-size: 714
Node: 5,  Depth: 7,  Max-depth: 29,  Fringe-size: 725
Node: 7,  Depth: 12,  Max-depth: 29,  Fringe-size: 737
Node: 48,  Depth: 11,  Max-depth: 29,  Fringe-size: 754
Node: 21,  Depth: 11,  Max-depth: 29,  Fringe-size: 764
Node: 1,  Depth: 20,  Max-depth: 29,  Fringe-size: 793
Node: 8,  Depth: 21,  Max-depth: 29,  Fringe-size: 758
Node: 2,  Depth: 6,  Max-depth: 29,  Fringe-size: 755
Node: 10,  Depth: 8,  Max-depth: 29,  Fringe-size: 769
Node: 1,  Depth: 13,  Max-depth: 29,  Fringe-size: 768
Node: 7,  Depth: 12,  Max-depth: 29,  Fringe-size: 744
Node: 32,  Depth: 12,  Max-depth: 29,  Fringe-size: 760
Node: 39,  Depth: 13,  Max-depth: 29,  Fringe-size: 730
Node: 48,  Depth: 14,  Max-depth: 29,  Fringe-size: 639
Node: 25,  Depth: 10,  Max-depth: 29,  Fringe-size: 641
Node: 33,  Depth: 11,  Max-depth: 29,  Fringe-size: 670
Node: 46,  Depth: 12,  Max-depth: 29,  Fringe-size: 686
Node: 2,  Depth: 6,  Max-depth: 29,  Fringe-size: 698
Node: 24,  Depth: 7,  Max-depth: 29,  Fringe-size: 710
Node: 36,  Depth: 12,  Max-depth: 29,  Fringe-size: 717
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 733
Node: 46,  Depth: 11,  Max-depth: 29,  Fringe-size: 762
Node: 20,  Depth: 10,  Max-depth: 29,  Fringe-size: 782
Node: 3,  Depth: 26,  Max-depth: 29,  Fringe-size: 815
Node: 22,  Depth: 27,  Max-depth: 29,  Fringe-size: 697
Node: 16,  Depth: 28,  Max-depth: 29,  Fringe-size: 708
Node: 41,  Depth: 29,  Max-depth: 29,  Fringe-size: 692
Node: 34,  Depth: 30,  Max-depth: 30,  Fringe-size: 633
Node: 14,  Depth: 31,  Max-depth: 31,  Fringe-size: 594
Node: 21,  Depth: 23,  Max-depth: 32,  Fringe-size: 597
Node: 20,  Depth: 11,  Max-depth: 32,  Fringe-size: 595
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 597
Node: 20,  Depth: 7,  Max-depth: 32,  Fringe-size: 609
Node: 45,  Depth: 4,  Max-depth: 32,  Fringe-size: 641
Node: 35,  Depth: 5,  Max-depth: 32,  Fringe-size: 649
Node: 43,  Depth: 8,  Max-depth: 32,  Fringe-size: 648
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 665
Node: 29,  Depth: 6,  Max-depth: 32,  Fringe-size: 670
Node: 5,  Depth: 7,  Max-depth: 32,  Fringe-size: 685
Node: 40,  Depth: 24,  Max-depth: 32,  Fringe-size: 704
Node: 15,  Depth: 25,  Max-depth: 32,  Fringe-size: 677
Node: 29,  Depth: 9,  Max-depth: 32,  Fringe-size: 692
Node: 5,  Depth: 10,  Max-depth: 32,  Fringe-size: 689
Node: 18,  Depth: 13,  Max-depth: 32,  Fringe-size: 714
Node: 28,  Depth: 12,  Max-depth: 32,  Fringe-size: 658
Node: 21,  Depth: 11,  Max-depth: 32,  Fringe-size: 673
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 693
Node: 5,  Depth: 10,  Max-depth: 32,  Fringe-size: 707
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 721
Node: 8,  Depth: 14,  Max-depth: 32,  Fringe-size: 737
Node: 43,  Depth: 11,  Max-depth: 32,  Fringe-size: 662
Node: 42,  Depth: 8,  Max-depth: 32,  Fringe-size: 681
Node: 20,  Depth: 12,  Max-depth: 32,  Fringe-size: 698
Node: 25,  Depth: 26,  Max-depth: 32,  Fringe-size: 701
Node: 33,  Depth: 8,  Max-depth: 32,  Fringe-size: 592
Node: 46,  Depth: 9,  Max-depth: 32,  Fringe-size: 614
Node: 7,  Depth: 13,  Max-depth: 32,  Fringe-size: 623
Node: 28,  Depth: 11,  Max-depth: 32,  Fringe-size: 622
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 650
Node: 45,  Depth: 5,  Max-depth: 32,  Fringe-size: 657
Node: 35,  Depth: 6,  Max-depth: 32,  Fringe-size: 663
Node: 9,  Depth: 13,  Max-depth: 32,  Fringe-size: 663
Node: 28,  Depth: 12,  Max-depth: 32,  Fringe-size: 660
Node: 19,  Depth: 11,  Max-depth: 32,  Fringe-size: 686
Node: 42,  Depth: 9,  Max-depth: 32,  Fringe-size: 715
Node: 24,  Depth: 7,  Max-depth: 32,  Fringe-size: 720
Node: 25,  Depth: 12,  Max-depth: 32,  Fringe-size: 734
Node: 21,  Depth: 11,  Max-depth: 32,  Fringe-size: 719
Node: 28,  Depth: 12,  Max-depth: 32,  Fringe-size: 748
Node: 18,  Depth: 13,  Max-depth: 32,  Fringe-size: 760
Node: 45,  Depth: 7,  Max-depth: 32,  Fringe-size: 731
Node: 35,  Depth: 8,  Max-depth: 32,  Fringe-size: 738
Node: 29,  Depth: 6,  Max-depth: 32,  Fringe-size: 737
Node: 2,  Depth: 7,  Max-depth: 32,  Fringe-size: 761
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 776
Node: 27,  Depth: 9,  Max-depth: 32,  Fringe-size: 778
Node: 29,  Depth: 9,  Max-depth: 32,  Fringe-size: 801
Node: 5,  Depth: 10,  Max-depth: 32,  Fringe-size: 815
Node: 30,  Depth: 9,  Max-depth: 32,  Fringe-size: 826
Node: 36,  Depth: 12,  Max-depth: 32,  Fringe-size: 853
Node: 45,  Depth: 5,  Max-depth: 32,  Fringe-size: 823
Node: 35,  Depth: 6,  Max-depth: 32,  Fringe-size: 831
Node: 18,  Depth: 13,  Max-depth: 32,  Fringe-size: 832
Node: 18,  Depth: 13,  Max-depth: 32,  Fringe-size: 853
Node: 30,  Depth: 12,  Max-depth: 32,  Fringe-size: 875
Node: 5,  Depth: 10,  Max-depth: 32,  Fringe-size: 873
Node: 45,  Depth: 8,  Max-depth: 32,  Fringe-size: 891
Node: 35,  Depth: 9,  Max-depth: 32,  Fringe-size: 899
Node: 25,  Depth: 25,  Max-depth: 32,  Fringe-size: 903
Node: 37,  Depth: 12,  Max-depth: 32,  Fringe-size: 738
Node: 21,  Depth: 25,  Max-depth: 32,  Fringe-size: 751
Node: 7,  Depth: 13,  Max-depth: 32,  Fringe-size: 739
Node: 27,  Depth: 12,  Max-depth: 32,  Fringe-size: 751
Node: 30,  Depth: 12,  Max-depth: 32,  Fringe-size: 774
Node: 7,  Depth: 13,  Max-depth: 32,  Fringe-size: 803
Node: 17,  Depth: 9,  Max-depth: 32,  Fringe-size: 793
Node: 27,  Depth: 10,  Max-depth: 32,  Fringe-size: 817
Node: 19,  Depth: 11,  Max-depth: 32,  Fringe-size: 819
Node: 37,  Depth: 12,  Max-depth: 32,  Fringe-size: 838
Node: 13,  Depth: 29,  Max-depth: 32,  Fringe-size: 831
Node: 18,  Depth: 13,  Max-depth: 32,  Fringe-size: 774
Node: 43,  Depth: 11,  Max-depth: 32,  Fringe-size: 784
Node: 25,  Depth: 32,  Max-depth: 32,  Fringe-size: 809
Node: 13,  Depth: 33,  Max-depth: 33,  Fringe-size: 742
Node: 13,  Depth: 26,  Max-depth: 34,  Fringe-size: 753
Node: 5,  Depth: 11,  Max-depth: 34,  Fringe-size: 735
Node: 7,  Depth: 13,  Max-depth: 34,  Fringe-size: 757
Node: 4,  Depth: 7,  Max-depth: 34,  Fringe-size: 767
Node: 26,  Depth: 8,  Max-depth: 34,  Fringe-size: 770
Node: 42,  Depth: 9,  Max-depth: 34,  Fringe-size: 765
Node: 7,  Depth: 13,  Max-depth: 34,  Fringe-size: 770
Node: 36,  Depth: 12,  Max-depth: 34,  Fringe-size: 789
Node: 17,  Depth: 12,  Max-depth: 34,  Fringe-size: 815
Node: 27,  Depth: 13,  Max-depth: 34,  Fringe-size: 840
Node: 19,  Depth: 14,  Max-depth: 34,  Fringe-size: 774
Node: 37,  Depth: 15,  Max-depth: 34,  Fringe-size: 758
Node: 29,  Depth: 7,  Max-depth: 34,  Fringe-size: 726
Node: 5,  Depth: 8,  Max-depth: 34,  Fringe-size: 743
Node: 18,  Depth: 13,  Max-depth: 34,  Fringe-size: 755
Node: 30,  Depth: 12,  Max-depth: 34,  Fringe-size: 776
Node: 5,  Depth: 11,  Max-depth: 34,  Fringe-size: 803
Node: 45,  Depth: 6,  Max-depth: 34,  Fringe-size: 763
Node: 35,  Depth: 7,  Max-depth: 34,  Fringe-size: 772
Node: 46,  Depth: 12,  Max-depth: 34,  Fringe-size: 771
Node: 7,  Depth: 12,  Max-depth: 34,  Fringe-size: 780
Node: 2,  Depth: 7,  Max-depth: 34,  Fringe-size: 803
Node: 18,  Depth: 13,  Max-depth: 34,  Fringe-size: 817
Node: 7,  Depth: 13,  Max-depth: 34,  Fringe-size: 776
Node: 10,  Depth: 8,  Max-depth: 34,  Fringe-size: 802
Node: 7,  Depth: 13,  Max-depth: 34,  Fringe-size: 800
Node: 43,  Depth: 11,  Max-depth: 34,  Fringe-size: 827
Node: 28,  Depth: 13,  Max-depth: 34,  Fringe-size: 853
Node: 7,  Depth: 13,  Max-depth: 34,  Fringe-size: 832
Node: 30,  Depth: 12,  Max-depth: 34,  Fringe-size: 858
Node: 33,  Depth: 11,  Max-depth: 34,  Fringe-size: 882
Node: 6,  Depth: 13,  Max-depth: 34,  Fringe-size: 907
Node: 45,  Depth: 8,  Max-depth: 34,  Fringe-size: 902
Node: 35,  Depth: 9,  Max-depth: 34,  Fringe-size: 913
Node: 6,  Depth: 13,  Max-depth: 34,  Fringe-size: 911
Node: 30,  Depth: 14,  Max-depth: 34,  Fringe-size: 923
Node: 28,  Depth: 15,  Max-depth: 34,  Fringe-size: 756
Node: 7,  Depth: 16,  Max-depth: 34,  Fringe-size: 747
Node: 18,  Depth: 17,  Max-depth: 34,  Fringe-size: 708
Node: 44,  Depth: 18,  Max-depth: 34,  Fringe-size: 630
Node: 31,  Depth: 19,  Max-depth: 34,  Fringe-size: 603
Node: 38,  Depth: 20,  Max-depth: 34,  Fringe-size: 588
Node: 33,  Depth: 12,  Max-depth: 34,  Fringe-size: 564
Node: 5,  Depth: 11,  Max-depth: 34,  Fringe-size: 572
Node: 33,  Depth: 11,  Max-depth: 34,  Fringe-size: 582
Node: 2,  Depth: 7,  Max-depth: 34,  Fringe-size: 606
Node: 10,  Depth: 6,  Max-depth: 34,  Fringe-size: 619
Node: 32,  Depth: 12,  Max-depth: 34,  Fringe-size: 628
Node: 36,  Depth: 13,  Max-depth: 34,  Fringe-size: 618
Node: 4,  Depth: 8,  Max-depth: 34,  Fringe-size: 616
Node: 26,  Depth: 9,  Max-depth: 34,  Fringe-size: 622
Node: 42,  Depth: 10,  Max-depth: 34,  Fringe-size: 616
Node: 36,  Depth: 13,  Max-depth: 34,  Fringe-size: 610
Node: 40,  Depth: 25,  Max-depth: 34,  Fringe-size: 633
Node: 15,  Depth: 26,  Max-depth: 34,  Fringe-size: 560
Node: 12,  Depth: 27,  Max-depth: 34,  Fringe-size: 575
Node: 11,  Depth: 28,  Max-depth: 34,  Fringe-size: 561
Node: 6,  Depth: 16,  Max-depth: 34,  Fringe-size: 554
Node: 30,  Depth: 17,  Max-depth: 34,  Fringe-size: 560
Node: 28,  Depth: 18,  Max-depth: 34,  Fringe-size: 548
Node: 7,  Depth: 19,  Max-depth: 34,  Fringe-size: 560
Node: 18,  Depth: 20,  Max-depth: 34,  Fringe-size: 572
Node: 44,  Depth: 21,  Max-depth: 34,  Fringe-size: 544
Node: 31,  Depth: 22,  Max-depth: 34,  Fringe-size: 537
Node: 38,  Depth: 23,  Max-depth: 34,  Fringe-size: 530
Node: 40,  Depth: 12,  Max-depth: 34,  Fringe-size: 524
Node: 45,  Depth: 9,  Max-depth: 34,  Fringe-size: 543
Node: 35,  Depth: 10,  Max-depth: 34,  Fringe-size: 549
Node: 5,  Depth: 15,  Max-depth: 34,  Fringe-size: 540
Node: 43,  Depth: 13,  Max-depth: 34,  Fringe-size: 497
Node: 4,  Depth: 10,  Max-depth: 34,  Fringe-size: 511
Node: 26,  Depth: 11,  Max-depth: 34,  Fringe-size: 517
Node: 42,  Depth: 12,  Max-depth: 34,  Fringe-size: 513
Node: 48,  Depth: 13,  Max-depth: 34,  Fringe-size: 509
Node: 5,  Depth: 14,  Max-depth: 34,  Fringe-size: 504
Node: 17,  Depth: 10,  Max-depth: 34,  Fringe-size: 494
Node: 19,  Depth: 11,  Max-depth: 34,  Fringe-size: 507
Node: 37,  Depth: 12,  Max-depth: 34,  Fringe-size: 519
Node: 29,  Depth: 10,  Max-depth: 34,  Fringe-size: 521
Node: 5,  Depth: 11,  Max-depth: 34,  Fringe-size: 538
Node: 36,  Depth: 13,  Max-depth: 34,  Fringe-size: 545
Node: 40,  Depth: 12,  Max-depth: 34,  Fringe-size: 541
Node: 10,  Depth: 7,  Max-depth: 34,  Fringe-size: 559
Node: 21,  Depth: 26,  Max-depth: 34,  Fringe-size: 566
